0;07/01/2024;00:02:00;"5.279.1";"CTR01";"ASS01";"S02";5;3;9;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR01";"ASS01";"S03";5;3;9;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR03";"";"S04";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR03";"";"S05";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR03";"";"S08";5;3;8;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR12";"ASS12";"S10";5;3;13;10;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR12";"ASS12";"S12";5;3;13;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR12";"ASS12";"S13";5;3;13;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR14";"";"S11";5;3;10;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR14";"";"S14";5;3;10;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR14";"";"S15";5;3;10;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR19";"ASS19";"S06";5;3;10;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";"CTR19";"ASS19";"S07";5;3;10;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR01";"ASS01";"S01";5;3;7;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR01";"ASS01";"S02";5;3;7;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR01";"ASS01";"S03";5;3;7;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR03";"";"S04";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR03";"";"S05";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR03";"";"S08";5;3;8;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR12";"ASS12";"S10";5;3;13;10;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR12";"ASS12";"S12";5;3;13;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR12";"ASS12";"S13";5;3;13;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR14";"";"S11";5;3;11;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR14";"";"S14";5;3;11;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR14";"";"S15";5;3;11;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR19";"ASS19";"S06";5;3;10;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";"CTR19";"ASS19";"S07";5;3;10;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR01";"ASS01";"S01";5;3;7;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR01";"ASS01";"S02";5;3;7;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR01";"ASS01";"S03";5;3;7;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR03";"";"S04";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR03";"";"S05";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR03";"";"S08";5;3;8;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR12";"ASS12";"S10";5;3;12;10;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR12";"ASS12";"S12";5;3;12;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR12";"ASS12";"S13";5;3;12;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR14";"";"S11";5;3;12;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR14";"";"S14";5;3;12;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR14";"";"S15";5;3;12;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR19";"ASS19";"S06";5;3;9;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";"CTR19";"ASS19";"S07";5;3;9;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR01";"ASS01";"S01";5;3;6;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR01";"ASS01";"S02";5;3;6;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR01";"ASS01";"S03";5;3;6;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR03";"";"S04";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR03";"";"S05";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR03";"";"S08";5;3;8;0;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR12";"ASS12";"S10";5;3;12;9;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR12";"ASS12";"S12";5;3;12;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR12";"ASS12";"S13";5;3;12;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR14";"";"S11";5;3;10;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR14";"";"S14";5;3;10;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR14";"";"S15";5;3;10;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR19";"ASS19";"S06";5;3;9;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";"CTR19";"ASS19";"S07";5;3;9;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR01";"ASS01";"S01";5;3;6;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR01";"ASS01";"S02";5;3;6;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR01";"ASS01";"S03";5;3;6;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR03";"";"S04";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR03";"";"S05";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR03";"";"S08";5;3;8;0;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR12";"ASS12";"S10";5;3;11;9;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR12";"ASS12";"S12";5;3;11;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR12";"ASS12";"S13";5;3;11;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR14";"";"S11";5;3;9;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR14";"";"S14";5;3;9;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR14";"";"S15";5;3;9;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR19";"ASS19";"S06";5;3;9;6;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";"CTR19";"ASS19";"S07";5;3;9;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:07:00;"5.279.1";"CTR01";"ASS01";"S01";5;3;4;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
